asset_id,token_name,as_of_date,price_in_usd
0,ALGO,2023-05-30,0.1522885845874912
0,ALGO,2023-05-31,0.1518905995545887
0,ALGO,2023-06-01,0.1484824333635866
0,ALGO,2023-06-02,0.1491357084090145
0,ALGO,2023-06-03,0.1525600651686274
0,ALGO,2023-06-04,0.152156998277448
0,ALGO,2023-06-05,0.1528031577118331
0,ALGO,2023-06-06,0.1387857299666371
0,ALGO,2023-06-07,0.1375225537314059
0,ALGO,2023-06-08,0.1258519603171007
0,ALGO,2023-06-09,0.123419625754902
0,ALGO,2023-06-10,0.1247128932862135
0,ALGO,2023-06-11,0.11158430321263
0,ALGO,2023-06-12,0.1107759407543459
0,ALGO,2023-06-13,0.1128224499736891
0,ALGO,2023-06-14,0.112966639089023
0,ALGO,2023-06-15,0.1132430080626105
0,ALGO,2023-06-16,0.1121099396532952
0,ALGO,2023-06-17,0.1161527723180932
0,ALGO,2023-06-18,0.1183456259605535
0,ALGO,2023-06-19,0.1150473912163343
0,ALGO,2023-06-20,0.1163113281764536
0,ALGO,2023-06-21,0.1216302427824259
0,ALGO,2023-06-22,0.1259146724044606
0,ALGO,2023-06-23,0.1250343006547255
0,ALGO,2023-06-24,0.1351524882889758
0,ALGO,2023-06-25,0.1326758016554775
0,ALGO,2023-06-26,0.137131545337637
0,ALGO,2023-06-27,0.1293163001718796
0,ALGO,2023-06-28,0.1272310094259433
0,ALGO,2023-06-29,0.11863527244055
0,ALGO,2023-06-30,0.1202628478066425
0,ALGO,2023-07-01,0.1214542662754345
0,ALGO,2023-07-02,0.1274452914297943
0,ALGO,2023-07-03,0.1236808584856811
0,ALGO,2023-07-03,0.1268235669432821
1096015467,PEPE,2023-04-17,0.0
1096015467,PEPE,2023-04-18,0.0
1096015467,PEPE,2023-04-19,0.0
1096015467,PEPE,2023-04-20,0.0
1096015467,PEPE,2023-04-21,0.0
1096015467,PEPE,2023-04-22,0.0
1096015467,PEPE,2023-04-23,0.0
1096015467,PEPE,2023-04-24,0.0
1096015467,PEPE,2023-04-25,0.0
1096015467,PEPE,2023-04-26,0.0
1096015467,PEPE,2023-04-27,0.0
1096015467,PEPE,2023-04-28,0.0
1096015467,PEPE,2023-04-29,0.0
1096015467,PEPE,2023-04-30,0.0
1096015467,PEPE,2023-05-01,1e-06
1096015467,PEPE,2023-05-02,1e-06
1096015467,PEPE,2023-05-03,1e-06
1096015467,PEPE,2023-05-04,1e-06
1096015467,PEPE,2023-05-05,2e-06
1096015467,PEPE,2023-05-06,4e-06
1096015467,PEPE,2023-05-07,3e-06
1096015467,PEPE,2023-05-08,3e-06
1096015467,PEPE,2023-05-09,2e-06
1096015467,PEPE,2023-05-10,2e-06
1096015467,PEPE,2023-05-11,2e-06
1096015467,PEPE,2023-05-12,1e-06
1096015467,PEPE,2023-05-13,2e-06
1096015467,PEPE,2023-05-14,2e-06
1096015467,PEPE,2023-05-15,2e-06
1096015467,PEPE,2023-05-16,2e-06
1096015467,PEPE,2023-05-17,2e-06
1096015467,PEPE,2023-05-18,2e-06
1096015467,PEPE,2023-05-19,2e-06
1096015467,PEPE,2023-05-20,2e-06
1096015467,PEPE,2023-05-21,2e-06
1096015467,PEPE,2023-05-22,2e-06
1096015467,PEPE,2023-05-23,2e-06
1096015467,PEPE,2023-05-24,2e-06
1096015467,PEPE,2023-05-25,1e-06
1096015467,PEPE,2023-05-26,1e-06
1096015467,PEPE,2023-05-27,1e-06
1096015467,PEPE,2023-05-28,2e-06
1096015467,PEPE,2023-05-29,1e-06
1096015467,PEPE,2023-05-30,1e-06
1096015467,PEPE,2023-05-31,1e-06
1096015467,PEPE,2023-06-01,1e-06
1096015467,PEPE,2023-06-02,1e-06
1096015467,PEPE,2023-06-03,1e-06
1096015467,PEPE,2023-06-04,1e-06
1096015467,PEPE,2023-06-05,1e-06
1096015467,PEPE,2023-06-06,1e-06
1096015467,PEPE,2023-06-07,1e-06
1096015467,PEPE,2023-06-08,1e-06
1096015467,PEPE,2023-06-09,1e-06
1096015467,PEPE,2023-06-10,1e-06
1096015467,PEPE,2023-06-11,1e-06
1096015467,PEPE,2023-06-12,1e-06
1096015467,PEPE,2023-06-13,1e-06
1096015467,PEPE,2023-06-14,1e-06
1096015467,PEPE,2023-06-15,1e-06
1096015467,PEPE,2023-06-16,1e-06
1096015467,PEPE,2023-06-17,1e-06
1096015467,PEPE,2023-06-18,1e-06
1096015467,PEPE,2023-06-19,1e-06
1096015467,PEPE,2023-06-20,1e-06
1096015467,PEPE,2023-06-21,1e-06
1096015467,PEPE,2023-06-22,1e-06
1096015467,PEPE,2023-06-23,2e-06
1096015467,PEPE,2023-06-24,2e-06
1096015467,PEPE,2023-06-25,2e-06
1096015467,PEPE,2023-06-26,2e-06
1096015467,PEPE,2023-06-27,2e-06
1096015467,PEPE,2023-06-28,2e-06
1096015467,PEPE,2023-06-29,1e-06
1096015467,PEPE,2023-06-30,2e-06
1096015467,PEPE,2023-07-01,2e-06
1096015467,PEPE,2023-07-02,2e-06
1096015467,PEPE,2023-07-03,2e-06
1096015467,PEPE,2023-07-04,2e-06
1096015467,PEPE,2023-07-05,2e-06
1096015467,PEPE,2023-07-06,2e-06
1096015467,PEPE,2023-07-07,2e-06
1096015467,PEPE,2023-07-08,2e-06
1096015467,PEPE,2023-07-09,2e-06
1096015467,PEPE,2023-07-10,2e-06
1096015467,PEPE,2023-07-11,2e-06
1096015467,PEPE,2023-07-12,2e-06
1096015467,PEPE,2023-07-13,2e-06
1096015467,PEPE,2023-07-14,2e-06
1096015467,PEPE,2023-07-15,2e-06
1096015467,PEPE,2023-07-16,2e-06
1096015467,PEPE,2023-07-17,2e-06
1096015467,PEPE,2023-07-18,2e-06
1096015467,PEPE,2023-07-19,2e-06
1096015467,PEPE,2023-07-20,2e-06
1096015467,PEPE,2023-07-21,2e-06
1096015467,PEPE,2023-07-22,2e-06
1096015467,PEPE,2023-07-23,1e-06
1096015467,PEPE,2023-07-24,2e-06
1096015467,PEPE,2023-07-25,1e-06
1096015467,PEPE,2023-07-26,1e-06
1096015467,PEPE,2023-07-27,1e-06
1096015467,PEPE,2023-07-28,1e-06
1096015467,PEPE,2023-07-29,1e-06
1096015467,PEPE,2023-07-30,1e-06
1096015467,PEPE,2023-07-31,1e-06
1096015467,PEPE,2023-08-01,1e-06
1096015467,PEPE,2023-08-02,1e-06
1096015467,PEPE,2023-08-03,1e-06
1096015467,PEPE,2023-08-04,1e-06
1096015467,PEPE,2023-08-05,1e-06
1096015467,PEPE,2023-08-06,1e-06
1096015467,PEPE,2023-08-07,1e-06
1096015467,PEPE,2023-08-08,1e-06
1096015467,PEPE,2023-08-09,1e-06
1096015467,PEPE,2023-08-10,1e-06
1096015467,PEPE,2023-08-11,1e-06
1096015467,PEPE,2023-08-12,1e-06
1096015467,PEPE,2023-08-13,1e-06
1096015467,PEPE,2023-08-14,1e-06
1096015467,PEPE,2023-08-15,1e-06
1096015467,PEPE,2023-08-16,1e-06
1096015467,PEPE,2023-08-17,1e-06
1096015467,PEPE,2023-08-18,1e-06
1096015467,PEPE,2023-08-19,1e-06
1096015467,PEPE,2023-08-20,1e-06
1096015467,PEPE,2023-08-21,1e-06
1096015467,PEPE,2023-08-22,1e-06
1096015467,PEPE,2023-08-23,1e-06
1096015467,PEPE,2023-08-24,1e-06
1096015467,PEPE,2023-08-25,1e-06
1096015467,PEPE,2023-08-26,1e-06
1096015467,PEPE,2023-08-27,1e-06
1096015467,PEPE,2023-08-28,1e-06
1096015467,PEPE,2023-08-29,1e-06
1096015467,PEPE,2023-08-30,1e-06
1096015467,PEPE,2023-08-31,1e-06
1096015467,PEPE,2023-09-01,1e-06
1096015467,PEPE,2023-09-02,1e-06
1096015467,PEPE,2023-09-03,1e-06
1096015467,PEPE,2023-09-04,1e-06
1096015467,PEPE,2023-09-05,1e-06
1096015467,PEPE,2023-09-06,1e-06
1096015467,PEPE,2023-09-07,1e-06
1096015467,PEPE,2023-09-08,1e-06
1096015467,PEPE,2023-09-09,1e-06
1096015467,PEPE,2023-09-10,1e-06
1096015467,PEPE,2023-09-11,1e-06
1096015467,PEPE,2023-09-12,1e-06
1096015467,PEPE,2023-09-13,1e-06
1096015467,PEPE,2023-09-14,1e-06
1096015467,PEPE,2023-09-15,1e-06
1096015467,PEPE,2023-09-16,1e-06
312769,USDT,2022-09-16,1.000002
312769,USDT,2022-09-17,0.999982
312769,USDT,2022-09-18,1.000096
312769,USDT,2022-09-19,1.000008
312769,USDT,2022-09-20,1.000104
312769,USDT,2022-09-21,1.000055
312769,USDT,2022-09-22,1.000106
312769,USDT,2022-09-23,0.999994
312769,USDT,2022-09-24,0.999982
312769,USDT,2022-09-25,1.000053
312769,USDT,2022-09-26,1.000047
312769,USDT,2022-09-27,0.999984
312769,USDT,2022-09-28,0.999978
312769,USDT,2022-09-29,0.999997
312769,USDT,2022-09-30,1.000076
312769,USDT,2022-10-01,1.000062
312769,USDT,2022-10-02,1.000045
312769,USDT,2022-10-03,1.000056
312769,USDT,2022-10-04,1.000091
312769,USDT,2022-10-05,1.00025
312769,USDT,2022-10-06,1.000105
312769,USDT,2022-10-07,1.000127
312769,USDT,2022-10-08,1.000125
312769,USDT,2022-10-09,1.000078
312769,USDT,2022-10-10,1.000159
312769,USDT,2022-10-11,1.000009
312769,USDT,2022-10-12,0.999921
312769,USDT,2022-10-13,0.999983
312769,USDT,2022-10-14,1.000083
312769,USDT,2022-10-15,1.000073
312769,USDT,2022-10-16,1.000084
312769,USDT,2022-10-17,1.00006
312769,USDT,2022-10-18,1.000068
312769,USDT,2022-10-19,1.000105
312769,USDT,2022-10-20,1.000068
312769,USDT,2022-10-21,1.0
312769,USDT,2022-10-22,1.000124
312769,USDT,2022-10-23,1.000061
312769,USDT,2022-10-24,1.00007
312769,USDT,2022-10-25,1.000046
312769,USDT,2022-10-26,1.0002
312769,USDT,2022-10-27,1.000204
312769,USDT,2022-10-28,1.000097
312769,USDT,2022-10-29,1.000141
312769,USDT,2022-10-30,1.000226
312769,USDT,2022-10-31,1.000185
312769,USDT,2022-11-01,0.999956
312769,USDT,2022-11-02,0.999918
312769,USDT,2022-11-03,0.999979
312769,USDT,2022-11-04,1.000007
312769,USDT,2022-11-05,1.000075
312769,USDT,2022-11-06,1.000121
312769,USDT,2022-11-07,1.000101
312769,USDT,2022-11-08,1.000094
312769,USDT,2022-11-09,1.000043
312769,USDT,2022-11-10,0.998634
312769,USDT,2022-11-11,0.997814
312769,USDT,2022-11-12,0.998198
312769,USDT,2022-11-13,0.998617
312769,USDT,2022-11-14,0.99875
312769,USDT,2022-11-15,0.999021
312769,USDT,2022-11-16,0.999136
312769,USDT,2022-11-17,0.999231
312769,USDT,2022-11-18,0.999396
312769,USDT,2022-11-19,0.999175
312769,USDT,2022-11-20,0.999087
312769,USDT,2022-11-21,0.998995
312769,USDT,2022-11-22,0.999081
312769,USDT,2022-11-23,0.999166
312769,USDT,2022-11-24,0.999191
312769,USDT,2022-11-25,0.999417
312769,USDT,2022-11-26,0.999577
312769,USDT,2022-11-27,0.999568
312769,USDT,2022-11-28,0.9996
312769,USDT,2022-11-29,0.999662
312769,USDT,2022-11-30,0.999733
312769,USDT,2022-12-01,1.000029
312769,USDT,2022-12-02,1.000042
312769,USDT,2022-12-03,1.000055
312769,USDT,2022-12-04,1.000061
312769,USDT,2022-12-05,1.000125
312769,USDT,2022-12-06,1.000076
312769,USDT,2022-12-07,1.000065
312769,USDT,2022-12-08,1.000016
312769,USDT,2022-12-09,1.000121
312769,USDT,2022-12-10,1.000061
312769,USDT,2022-12-11,1.000033
312769,USDT,2022-12-12,1.000085
312769,USDT,2022-12-13,1.000111
312769,USDT,2022-12-14,1.000028
312769,USDT,2022-12-15,1.000109
312769,USDT,2022-12-16,1.000077
312769,USDT,2022-12-17,1.000129
312769,USDT,2022-12-18,1.000134
312769,USDT,2022-12-19,1.000149
312769,USDT,2022-12-20,1.000072
312769,USDT,2022-12-21,1.000094
312769,USDT,2022-12-22,1.000079
312769,USDT,2022-12-23,1.000002
312769,USDT,2022-12-24,0.999981
312769,USDT,2022-12-25,0.999989
312769,USDT,2022-12-26,0.999934
312769,USDT,2022-12-27,0.999964
312769,USDT,2022-12-28,0.999855
312769,USDT,2022-12-29,0.999679
312769,USDT,2022-12-30,0.999731
312769,USDT,2022-12-31,0.999669
312769,USDT,2023-01-01,0.99968
312769,USDT,2023-01-02,0.999688
312769,USDT,2023-01-03,0.999783
312769,USDT,2023-01-04,0.999751
312769,USDT,2023-01-05,0.999754
312769,USDT,2023-01-06,0.99971
312769,USDT,2023-01-07,0.999732
312769,USDT,2023-01-08,0.999895
312769,USDT,2023-01-09,0.999945
312769,USDT,2023-01-10,0.999997
312769,USDT,2023-01-11,1.000094
312769,USDT,2023-01-12,1.000061
312769,USDT,2023-01-13,1.000121
312769,USDT,2023-01-14,1.000207
312769,USDT,2023-01-15,1.000144
312769,USDT,2023-01-16,1.000348
312769,USDT,2023-01-17,1.00013
312769,USDT,2023-01-18,1.000106
312769,USDT,2023-01-19,0.99999
312769,USDT,2023-01-20,1.000006
312769,USDT,2023-01-21,1.000183
312769,USDT,2023-01-22,1.000224
312769,USDT,2023-01-23,1.00022
312769,USDT,2023-01-24,1.000201
312769,USDT,2023-01-25,1.000129
312769,USDT,2023-01-26,1.000193
312769,USDT,2023-01-27,1.000088
312769,USDT,2023-01-28,1.000176
312769,USDT,2023-01-29,1.000202
312769,USDT,2023-01-30,1.000089
312769,USDT,2023-01-31,1.000081
312769,USDT,2023-02-01,1.000138
312769,USDT,2023-02-02,1.000088
312769,USDT,2023-02-03,1.000142
312769,USDT,2023-02-04,1.000122
312769,USDT,2023-02-05,1.000093
312769,USDT,2023-02-06,1.000209
312769,USDT,2023-02-07,1.000096
312769,USDT,2023-02-08,1.000088
312769,USDT,2023-02-09,1.000129
312769,USDT,2023-02-10,1.000157
312769,USDT,2023-02-11,1.000211
312769,USDT,2023-02-12,1.000147
312769,USDT,2023-02-13,1.000213
312769,USDT,2023-02-14,1.000923
312769,USDT,2023-02-15,1.000405
312769,USDT,2023-02-16,1.000225
312769,USDT,2023-02-17,1.000163
312769,USDT,2023-02-18,1.000215
312769,USDT,2023-02-19,1.000181
312769,USDT,2023-02-20,1.000248
312769,USDT,2023-02-21,1.000181
312769,USDT,2023-02-22,1.000146
312769,USDT,2023-02-23,1.000096
312769,USDT,2023-02-24,1.000117
312769,USDT,2023-02-25,1.000072
312769,USDT,2023-02-26,1.000132
312769,USDT,2023-02-27,1.00008
312769,USDT,2023-02-28,1.00014
312769,USDT,2023-03-01,1.000169
312769,USDT,2023-03-02,1.000132
312769,USDT,2023-03-03,1.000085
312769,USDT,2023-03-04,1.000098
312769,USDT,2023-03-05,1.000119
312769,USDT,2023-03-06,1.000098
312769,USDT,2023-03-07,1.000017
312769,USDT,2023-03-08,1.000016
312769,USDT,2023-03-09,1.000006
312769,USDT,2023-03-10,0.999979
312769,USDT,2023-03-11,1.003025
312769,USDT,2023-03-12,1.00769
312769,USDT,2023-03-13,1.007366
312769,USDT,2023-03-14,1.004052
312769,USDT,2023-03-15,1.003171
312769,USDT,2023-03-16,1.003946
312769,USDT,2023-03-17,1.002178
312769,USDT,2023-03-18,1.002197
312769,USDT,2023-03-19,1.002369
312769,USDT,2023-03-20,1.003047
312769,USDT,2023-03-21,1.001808
312769,USDT,2023-03-22,1.001498
312769,USDT,2023-03-23,1.001917
312769,USDT,2023-03-24,1.00118
312769,USDT,2023-03-25,1.001148
312769,USDT,2023-03-26,1.000904
312769,USDT,2023-03-27,1.000724
312769,USDT,2023-03-28,1.000047
312769,USDT,2023-03-29,1.00018
312769,USDT,2023-03-30,1.000088
312769,USDT,2023-03-31,1.000061
312769,USDT,2023-04-01,1.000078
312769,USDT,2023-04-02,1.000208
312769,USDT,2023-04-03,1.000359
312769,USDT,2023-04-04,0.999963
312769,USDT,2023-04-05,1.00017
312769,USDT,2023-04-06,1.000165
312769,USDT,2023-04-07,1.000358
312769,USDT,2023-04-08,1.000484
312769,USDT,2023-04-09,1.000455
312769,USDT,2023-04-10,1.000517
312769,USDT,2023-04-11,1.000493
312769,USDT,2023-04-12,1.00096
312769,USDT,2023-04-13,1.000238
312769,USDT,2023-04-14,1.001059
312769,USDT,2023-04-15,1.000795
312769,USDT,2023-04-16,1.000697
312769,USDT,2023-04-17,1.00041
312769,USDT,2023-04-18,1.00064
312769,USDT,2023-04-19,1.000439
312769,USDT,2023-04-20,1.000328
312769,USDT,2023-04-21,1.000244
312769,USDT,2023-04-22,1.00014
312769,USDT,2023-04-23,1.000139
312769,USDT,2023-04-24,1.000027
312769,USDT,2023-04-25,1.000106
312769,USDT,2023-04-26,1.000079
312769,USDT,2023-04-27,1.000451
312769,USDT,2023-04-28,1.000233
312769,USDT,2023-04-29,1.000761
312769,USDT,2023-04-30,1.000452
312769,USDT,2023-05-01,1.000555
312769,USDT,2023-05-02,1.000424
312769,USDT,2023-05-03,1.000445
312769,USDT,2023-05-04,1.000219
312769,USDT,2023-05-05,1.000405
312769,USDT,2023-05-06,1.001016
312769,USDT,2023-05-07,1.001809
312769,USDT,2023-05-08,1.00157
312769,USDT,2023-05-09,1.000934
312769,USDT,2023-05-10,1.000719
312769,USDT,2023-05-11,1.00081
312769,USDT,2023-05-12,1.000486
312769,USDT,2023-05-13,1.000512
312769,USDT,2023-05-14,1.000596
312769,USDT,2023-05-15,1.000455
312769,USDT,2023-05-16,1.000369
312769,USDT,2023-05-17,1.000077
312769,USDT,2023-05-18,1.000052
312769,USDT,2023-05-19,1.000017
312769,USDT,2023-05-20,1.00025
312769,USDT,2023-05-21,1.000476
312769,USDT,2023-05-22,1.000142
312769,USDT,2023-05-23,1.000245
312769,USDT,2023-05-24,1.000061
312769,USDT,2023-05-25,0.99995
312769,USDT,2023-05-26,0.999998
312769,USDT,2023-05-27,1.000383
312769,USDT,2023-05-28,1.000553
312769,USDT,2023-05-29,1.000353
312769,USDT,2023-05-30,1.000267
312769,USDT,2023-05-31,1.000203
312769,USDT,2023-06-01,1.000214
312769,USDT,2023-06-02,1.000367
312769,USDT,2023-06-03,1.000392
312769,USDT,2023-06-04,1.000183
312769,USDT,2023-06-05,1.000203
312769,USDT,2023-06-06,1.000353
312769,USDT,2023-06-07,1.00017
312769,USDT,2023-06-08,1.000157
312769,USDT,2023-06-09,1.000203
312769,USDT,2023-06-10,1.000012
312769,USDT,2023-06-11,1.000481
312769,USDT,2023-06-12,1.000185
312769,USDT,2023-06-13,0.999973
312769,USDT,2023-06-14,0.999815
312769,USDT,2023-06-15,0.999812
312769,USDT,2023-06-16,0.999142
312769,USDT,2023-06-17,0.999356
312769,USDT,2023-06-18,0.999711
312769,USDT,2023-06-19,0.999749
312769,USDT,2023-06-20,0.999777
312769,USDT,2023-06-21,1.000281
312769,USDT,2023-06-22,1.000182
312769,USDT,2023-06-23,1.000225
312769,USDT,2023-06-24,1.000607
312769,USDT,2023-06-25,1.000467
312769,USDT,2023-06-26,1.000563
312769,USDT,2023-06-27,1.000219
312769,USDT,2023-06-28,1.000095
312769,USDT,2023-06-29,1.000081
312769,USDT,2023-06-30,0.999702
312769,USDT,2023-07-01,0.999819
312769,USDT,2023-07-02,1.000108
312769,USDT,2023-07-03,1.000049
312769,USDT,2023-07-04,0.999945
312769,USDT,2023-07-05,1.000391
312769,USDT,2023-07-06,1.000009
312769,USDT,2023-07-07,1.000039
312769,USDT,2023-07-08,1.000129
312769,USDT,2023-07-09,1.00021
312769,USDT,2023-07-10,1.000226
312769,USDT,2023-07-11,1.000119
312769,USDT,2023-07-12,1.000103
312769,USDT,2023-07-13,1.000069
312769,USDT,2023-07-14,1.000554
312769,USDT,2023-07-15,1.000718
312769,USDT,2023-07-16,1.000297
312769,USDT,2023-07-17,1.000612
312769,USDT,2023-07-18,1.000272
312769,USDT,2023-07-19,1.000134
312769,USDT,2023-07-20,1.000173
312769,USDT,2023-07-21,1.00007
312769,USDT,2023-07-22,1.000169
312769,USDT,2023-07-23,1.000115
312769,USDT,2023-07-24,0.999988
312769,USDT,2023-07-25,1.000016
312769,USDT,2023-07-26,0.999899
312769,USDT,2023-07-27,1.000056
312769,USDT,2023-07-28,0.999675
312769,USDT,2023-07-29,1.000109
312769,USDT,2023-07-30,1.000079
312769,USDT,2023-07-31,0.999924
312769,USDT,2023-08-01,0.999915
312769,USDT,2023-08-02,0.999544
312769,USDT,2023-08-03,0.999284
312769,USDT,2023-08-04,0.999356
312769,USDT,2023-08-05,0.998631
312769,USDT,2023-08-06,0.999018
312769,USDT,2023-08-07,0.998295
312769,USDT,2023-08-08,0.998841
312769,USDT,2023-08-09,0.999724
312769,USDT,2023-08-10,0.999369
312769,USDT,2023-08-11,0.99894
312769,USDT,2023-08-12,0.998986
312769,USDT,2023-08-13,0.999468
312769,USDT,2023-08-14,0.999266
312769,USDT,2023-08-15,0.999168
312769,USDT,2023-08-16,0.998917
312769,USDT,2023-08-17,0.998843
312769,USDT,2023-08-18,1.000285
312769,USDT,2023-08-19,0.999717
312769,USDT,2023-08-20,0.999899
312769,USDT,2023-08-21,0.999942
312769,USDT,2023-08-22,0.999796
312769,USDT,2023-08-23,0.999613
312769,USDT,2023-08-24,0.999829
312769,USDT,2023-08-25,0.999484
312769,USDT,2023-08-26,0.999481
312769,USDT,2023-08-27,0.99952
312769,USDT,2023-08-28,0.999512
312769,USDT,2023-08-29,0.999328
312769,USDT,2023-08-30,1.000091
312769,USDT,2023-08-31,1.000037
312769,USDT,2023-09-01,0.999813
312769,USDT,2023-09-02,0.9997
312769,USDT,2023-09-03,1.000018
312769,USDT,2023-09-04,0.999857
312769,USDT,2023-09-05,0.999561
312769,USDT,2023-09-06,0.999668
312769,USDT,2023-09-07,0.999482
312769,USDT,2023-09-08,0.99976
312769,USDT,2023-09-09,0.999723
312769,USDT,2023-09-10,0.999719
312769,USDT,2023-09-11,0.999572
312769,USDT,2023-09-12,0.999722
312769,USDT,2023-09-13,0.99996
312769,USDT,2023-09-14,1.000276
312769,USDT,2023-09-15,1.000253
312769,USDT,2023-09-16,1.000198
386195940,goETH,2022-08-09,1763.391357
386195940,goETH,2022-08-10,1695.076294
386195940,goETH,2022-08-11,1858.958862
386195940,goETH,2022-08-12,1859.770386
386195940,goETH,2022-08-13,1933.999146
386195940,goETH,2022-08-14,1957.692383
386195940,goETH,2022-08-15,1924.54126
386195940,goETH,2022-08-16,1899.871948
386195940,goETH,2022-08-17,1870.660522
386195940,goETH,2022-08-18,1847.615845
386195940,goETH,2022-08-19,1853.070435
386195940,goETH,2022-08-20,1635.779053
386195940,goETH,2022-08-21,1575.602783
386195940,goETH,2022-08-22,1619.300293
386195940,goETH,2022-08-23,1620.656616
386195940,goETH,2022-08-24,1663.049683
386195940,goETH,2022-08-25,1647.375854
386195940,goETH,2022-08-26,1702.848267
386195940,goETH,2022-08-27,1525.795898
386195940,goETH,2022-08-28,1505.887085
386195940,goETH,2022-08-29,1438.535522
386195940,goETH,2022-08-30,1560.226563
386195940,goETH,2022-08-31,1538.421509
386195940,goETH,2022-09-01,1554.378662
386195940,goETH,2022-09-02,1593.089233
386195940,goETH,2022-09-03,1580.408325
386195940,goETH,2022-09-04,1570.273315
386195940,goETH,2022-09-05,1577.029785
386195940,goETH,2022-09-06,1620.18042
386195940,goETH,2022-09-07,1582.319824
386195940,goETH,2022-09-08,1642.34314
386195940,goETH,2022-09-09,1647.090942
386195940,goETH,2022-09-10,1724.876831
386195940,goETH,2022-09-11,1761.023071
386195940,goETH,2022-09-12,1755.378174
386195940,goETH,2022-09-13,1704.652344
386195940,goETH,2022-09-14,1587.018066
386195940,goETH,2022-09-15,1644.390869
386195940,goETH,2022-09-16,1495.53833
386195940,goETH,2022-09-17,1453.672852
386195940,goETH,2022-09-18,1482.005737
386195940,goETH,2022-09-19,1353.907104
386195940,goETH,2022-09-20,1393.408936
386195940,goETH,2022-09-21,1343.27832
386195940,goETH,2022-09-22,1267.820068
386195940,goETH,2022-09-23,1324.749512
386195940,goETH,2022-09-24,1332.141113
386195940,goETH,2022-09-25,1344.162476
386195940,goETH,2022-09-26,1303.189697
386195940,goETH,2022-09-27,1337.568726
386195940,goETH,2022-09-28,1337.062744
386195940,goETH,2022-09-29,1336.110474
386195940,goETH,2022-09-30,1343.109863
386195940,goETH,2022-10-01,1328.812134
386195940,goETH,2022-10-02,1299.321045
386195940,goETH,2022-10-03,1272.792847
386195940,goETH,2022-10-04,1328.251343
386195940,goETH,2022-10-05,1361.587769
386195940,goETH,2022-10-06,1353.009399
386195940,goETH,2022-10-07,1350.944824
386195940,goETH,2022-10-08,1334.578857
386195940,goETH,2022-10-09,1311.057495
386195940,goETH,2022-10-10,1322.645996
386195940,goETH,2022-10-11,1278.581055
386195940,goETH,2022-10-12,1276.34729
386195940,goETH,2022-10-13,1300.849487
386195940,goETH,2022-10-14,1277.915405
386195940,goETH,2022-10-15,1308.539551
386195940,goETH,2022-10-16,1268.460083
386195940,goETH,2022-10-17,1300.580811
386195940,goETH,2022-10-18,1324.041382
386195940,goETH,2022-10-19,1311.548218
386195940,goETH,2022-10-20,1280.546265
386195940,goETH,2022-10-21,1286.709351
386195940,goETH,2022-10-22,1298.996948
386195940,goETH,2022-10-23,1312.039185
386195940,goETH,2022-10-24,1352.161743
386195940,goETH,2022-10-25,1355.575684
386195940,goETH,2022-10-26,1445.864746
386195940,goETH,2022-10-27,1560.22583
386195940,goETH,2022-10-28,1503.866821
386195940,goETH,2022-10-29,1547.691162
386195940,goETH,2022-10-30,1615.924316
386195940,goETH,2022-10-31,1600.181885
386195940,goETH,2022-11-01,1569.499756
386195940,goETH,2022-11-02,1578.721191
386195940,goETH,2022-11-03,1522.495361
386195940,goETH,2022-11-04,1519.551392
386195940,goETH,2022-11-05,1657.402954
386195940,goETH,2022-11-06,1633.300659
386195940,goETH,2022-11-07,1561.029785
386195940,goETH,2022-11-08,1580.423584
386195940,goETH,2022-11-09,1333.976563
386195940,goETH,2022-11-10,1110.65625
386195940,goETH,2022-11-11,1319.317749
386195940,goETH,2022-11-12,1295.176514
386195940,goETH,2022-11-13,1252.437378
386195940,goETH,2022-11-14,1205.326904
386195940,goETH,2022-11-15,1244.453369
386195940,goETH,2022-11-16,1253.337036
386195940,goETH,2022-11-17,1224.369263
386195940,goETH,2022-11-18,1203.662354
386195940,goETH,2022-11-19,1215.757324
386195940,goETH,2022-11-20,1202.222046
386195940,goETH,2022-11-21,1139.397827
386195940,goETH,2022-11-22,1101.661011
386195940,goETH,2022-11-23,1118.418091
386195940,goETH,2022-11-24,1185.459717
386195940,goETH,2022-11-25,1182.252197
386195940,goETH,2022-11-26,1198.68042
386195940,goETH,2022-11-27,1204.924927
386195940,goETH,2022-11-28,1186.026855
386195940,goETH,2022-11-29,1154.722534
386195940,goETH,2022-11-30,1213.094238
386195940,goETH,2022-12-01,1295.147339
386195940,goETH,2022-12-02,1275.418823
386195940,goETH,2022-12-03,1278.377319
386195940,goETH,2022-12-04,1250.447021
386195940,goETH,2022-12-05,1263.40564
386195940,goETH,2022-12-06,1258.755005
386195940,goETH,2022-12-07,1260.837402
386195940,goETH,2022-12-08,1246.069214
386195940,goETH,2022-12-09,1281.77478
386195940,goETH,2022-12-10,1272.646729
386195940,goETH,2022-12-11,1258.864502
386195940,goETH,2022-12-12,1255.477539
386195940,goETH,2022-12-13,1276.60498
386195940,goETH,2022-12-14,1328.657349
386195940,goETH,2022-12-15,1318.77124
386195940,goETH,2022-12-16,1265.543945
386195940,goETH,2022-12-17,1171.005615
386195940,goETH,2022-12-18,1189.244019
386195940,goETH,2022-12-19,1180.283691
386195940,goETH,2022-12-20,1173.283203
386195940,goETH,2022-12-21,1229.370117
